"rules","support","confidence","lift"
"1885","{0064471055,0064471071,006447108X} => {0064471101}",0.000156945834069017,0.8,1359.28
"1886","{0064471071,006447108X,0064471101} => {0064471055}",0.000156945834069017,0.888888888888889,2517.18518518518
"1887","{0064471055,0064471071,0064471101} => {006447108X}",0.000156945834069017,0.888888888888889,3236.38095238095
"1888","{0064471055,006447108X,0064471101} => {0064471071}",0.000156945834069017,1,3921
"1889","{0064471063,0064471071,006447108X} => {0064471101}",0.000156945834069017,0.8,1359.28
"1890","{0064471071,006447108X,0064471101} => {0064471063}",0.000156945834069017,0.888888888888889,2059.51515151515
"1891","{0064471063,0064471071,0064471101} => {006447108X}",0.000156945834069017,0.888888888888889,3236.38095238095
"1892","{0064471063,006447108X,0064471101} => {0064471071}",0.000156945834069017,0.888888888888889,3485.33333333333
"1893","{0064471055,0064471063,0064471071} => {0064471101}",0.000176564063327644,0.75,1274.325
"1894","{0064471055,0064471071,0064471101} => {0064471063}",0.000176564063327644,1,2316.95454545455
"1895","{0064471063,0064471071,0064471101} => {0064471055}",0.000176564063327644,1,2831.83333333333
"1896","{0064471055,0064471063,0064471101} => {0064471071}",0.000176564063327644,1,3921
"1897","{0064471047,0064471055,0064471071} => {0064471063}",0.000156945834069017,1,2316.95454545455
"1898","{0064471047,0064471063,0064471071} => {0064471055}",0.000156945834069017,1,2831.83333333333
"1899","{0064471047,0064471055,0064471063} => {0064471071}",0.000156945834069017,1,3921
"1900","{0064471055,0064471063,006447108X} => {0064471101}",0.000156945834069017,0.727272727272727,1235.70909090909
"1901","{0064471055,006447108X,0064471101} => {0064471063}",0.000156945834069017,1,2316.95454545455
"1902","{0064471063,006447108X,0064471101} => {0064471055}",0.000156945834069017,0.888888888888889,2517.18518518518
"1903","{0064471055,0064471063,0064471101} => {006447108X}",0.000156945834069017,0.888888888888889,3236.38095238095
"1904","{0441000916,0441005748,0441304834} => {0441002935}",0.000176564063327644,1,2316.95454545455
"1905","{0441000916,0441002935,0441005748} => {0441304834}",0.000176564063327644,0.9,1239.88378378378
"1906","{0441000916,0441002935,0441304834} => {0441005748}",0.000176564063327644,0.9,2414.51052631579
"1907","{0441002935,0441005748,0441304834} => {0441000916}",0.000176564063327644,1,2123.875
"1908","{0441000916,0441005748,0441304834} => {0441004520}",0.000156945834069017,0.888888888888889,2059.51515151515
"1909","{0441000916,0441004520,0441005748} => {0441304834}",0.000156945834069017,1,1377.64864864865
"1910","{0441000916,0441004520,0441304834} => {0441005748}",0.000156945834069017,0.8,2146.23157894737
"1911","{0441004520,0441005748,0441304834} => {0441000916}",0.000156945834069017,1,2123.875
"1912","{0441000916,0441002935,0441005748} => {0441004520}",0.000156945834069017,0.8,1853.56363636364
"1913","{0441000916,0441004520,0441005748} => {0441002935}",0.000156945834069017,1,2316.95454545455
"1914","{0441000916,0441002935,0441004520} => {0441005748}",0.000156945834069017,0.8,2146.23157894737
"1915","{0441002935,0441004520,0441005748} => {0441000916}",0.000156945834069017,0.727272727272727,1544.63636363636
"1916","{0441000916,0441002935,0441304834} => {0441004520}",0.000176564063327644,0.9,2085.25909090909
"1917","{0441000916,0441004520,0441304834} => {0441002935}",0.000176564063327644,0.9,2085.25909090909
"1918","{0441000916,0441002935,0441004520} => {0441304834}",0.000176564063327644,0.9,1239.88378378378
"1919","{0441002935,0441004520,0441304834} => {0441000916}",0.000176564063327644,0.9,1911.4875
"1920","{0345351525,034538475X,0345409671} => {0345337662}",0.000176564063327644,1,310.810975609756
"1921","{0345337662,0345351525,0345409671} => {034538475X}",0.000176564063327644,0.9,764.595
"1922","{0345337662,034538475X,0345409671} => {0345351525}",0.000176564063327644,0.75,554.054347826087
"1923","{0345313860,034538475X,0345409671} => {0345337662}",0.000176564063327644,1,310.810975609756
"1924","{0345337662,034538475X,0345409671} => {0345313860}",0.000176564063327644,0.75,420.107142857143
"1925","{0345313860,0345337662,0345409671} => {034538475X}",0.000176564063327644,0.9,764.595
"1926","{0449221482,0449221490,0449221504} => {0449221512}",0.000156945834069017,1,1213.64285714286
"1927","{0449221490,0449221504,0449221512} => {0449221482}",0.000156945834069017,1,1341.39473684211
"1928","{0449221482,0449221504,0449221512} => {0449221490}",0.000156945834069017,0.888888888888889,1415.91666666667
"1929","{0449221482,0449221490,0449221512} => {0449221504}",0.000156945834069017,0.888888888888889,1812.37333333333
"1930","{0449221482,0449221490,0449221504} => {0553279912}",0.000156945834069017,1,809.095238095238
"1931","{0449221490,0449221504,0553279912} => {0449221482}",0.000156945834069017,0.888888888888889,1192.35087719298
"1932","{0449221482,0449221504,0553279912} => {0449221490}",0.000156945834069017,1,1592.90625
"1933","{0449221482,0449221490,0553279912} => {0449221504}",0.000156945834069017,1,2038.92
"1934","{0449219461,0449221490,0449221504} => {0553279912}",0.000156945834069017,1,809.095238095238
"1935","{0449221490,0449221504,0553279912} => {0449219461}",0.000156945834069017,0.888888888888889,1294.55238095238
"1936","{0449219461,0449221504,0553279912} => {0449221490}",0.000156945834069017,1,1592.90625
"1937","{0449219461,0449221490,0553279912} => {0449221504}",0.000156945834069017,1,2038.92
"1938","{0449221490,0449221504,0449221512} => {0553279912}",0.000156945834069017,1,809.095238095238
"1939","{0449221490,0449221504,0553279912} => {0449221512}",0.000156945834069017,0.888888888888889,1078.79365079365
"1940","{0449221504,0449221512,0553279912} => {0449221490}",0.000156945834069017,1,1592.90625
"1941","{0449221490,0449221512,0553279912} => {0449221504}",0.000156945834069017,1,2038.92
"1942","{0449221482,0449221504,0553284789} => {0449221512}",0.000156945834069017,1,1213.64285714286
"1943","{0449221504,0449221512,0553284789} => {0449221482}",0.000156945834069017,0.8,1073.11578947368
"1944","{0449221482,0449221504,0449221512} => {0553284789}",0.000156945834069017,0.888888888888889,1258.59259259259
"1945","{0449221504,0553279556,0553284789} => {0449219461}",0.000156945834069017,0.888888888888889,1294.55238095238
"1946","{0449219461,0449221504,0553284789} => {0553279556}",0.000156945834069017,1,1456.37142857143
"1947","{0449219461,0449221504,0553279556} => {0553284789}",0.000156945834069017,1,1415.91666666667
"1948","{0449219461,0553279556,0553284789} => {0449221504}",0.000156945834069017,0.727272727272727,1482.85090909091
"1949","{0449221504,0553279556,0553284789} => {0449219364}",0.000176564063327644,1,1341.39473684211
"1950","{0449219364,0449221504,0553284789} => {0553279556}",0.000176564063327644,1,1456.37142857143
"1951","{0449219364,0449221504,0553279556} => {0553284789}",0.000176564063327644,1,1415.91666666667
"1952","{0449219364,0553279556,0553284789} => {0449221504}",0.000176564063327644,0.75,1529.19
"1953","{0449221504,0553279556,0553284789} => {0449221512}",0.000176564063327644,1,1213.64285714286
"1954","{0449221504,0449221512,0553284789} => {0553279556}",0.000176564063327644,0.9,1310.73428571429
"1955","{0449221504,0449221512,0553279556} => {0553284789}",0.000176564063327644,1,1415.91666666667
"1956","{0449221504,0553279556,0553284789} => {0553280368}",0.000156945834069017,0.888888888888889,1294.55238095238
"1957","{0449221504,0553280368,0553284789} => {0553279556}",0.000156945834069017,1,1456.37142857143
"1958","{0449221504,0553279556,0553280368} => {0553284789}",0.000156945834069017,1,1415.91666666667
"1959","{0553279556,0553280368,0553284789} => {0449221504}",0.000156945834069017,0.8,1631.136
"1960","{0449219461,0449221504,0553284789} => {0449219364}",0.000156945834069017,1,1341.39473684211
"1961","{0449219364,0449221504,0553284789} => {0449219461}",0.000156945834069017,0.888888888888889,1294.55238095238
"1962","{0449219364,0449219461,0449221504} => {0553284789}",0.000156945834069017,1,1415.91666666667
"1963","{0449219364,0449219461,0553284789} => {0449221504}",0.000156945834069017,0.8,1631.136
"1964","{0449219461,0449221504,0553284789} => {0449221512}",0.000156945834069017,1,1213.64285714286
"1965","{0449221504,0449221512,0553284789} => {0449219461}",0.000156945834069017,0.8,1165.09714285714
"1966","{0449219461,0449221504,0449221512} => {0553284789}",0.000156945834069017,1,1415.91666666667
"1967","{0449219461,0449221512,0553284789} => {0449221504}",0.000156945834069017,0.727272727272727,1482.85090909091
"1968","{0449219364,0449221504,0553284789} => {0449221512}",0.000176564063327644,1,1213.64285714286
"1969","{0449221504,0449221512,0553284789} => {0449219364}",0.000176564063327644,0.9,1207.25526315789
"1970","{0449219364,0449221504,0449221512} => {0553284789}",0.000176564063327644,1,1415.91666666667
"1971","{0449219364,0449221504,0553284789} => {0553280368}",0.000156945834069017,0.888888888888889,1294.55238095238
"1972","{0449221504,0553280368,0553284789} => {0449219364}",0.000156945834069017,1,1341.39473684211
"1973","{0449219364,0449221504,0553280368} => {0553284789}",0.000156945834069017,1,1415.91666666667
"1974","{0449219364,0553280368,0553284789} => {0449221504}",0.000156945834069017,0.888888888888889,1812.37333333333
"1975","{0449221504,0449221512,0553284789} => {0553280368}",0.000156945834069017,0.8,1165.09714285714
"1976","{0449221504,0553280368,0553284789} => {0449221512}",0.000156945834069017,1,1213.64285714286
"1977","{0449221504,0449221512,0553280368} => {0553284789}",0.000156945834069017,0.888888888888889,1258.59259259259
"1978","{0449221512,0553280368,0553284789} => {0449221504}",0.000156945834069017,0.8,1631.136
"1979","{0449221482,0449221504,0449221512} => {0553279912}",0.000156945834069017,0.888888888888889,719.195767195767
"1980","{0449221482,0449221504,0553279912} => {0449221512}",0.000156945834069017,1,1213.64285714286
"1981","{0449221504,0449221512,0553279912} => {0449221482}",0.000156945834069017,1,1341.39473684211
"1982","{0449221482,0449221512,0553279912} => {0449221504}",0.000156945834069017,1,2038.92
"1983","{0449219461,0449221504,0553279556} => {0449219364}",0.000156945834069017,1,1341.39473684211
"1984","{0449219364,0449221504,0553279556} => {0449219461}",0.000156945834069017,0.888888888888889,1294.55238095238
"1985","{0449219364,0449219461,0449221504} => {0553279556}",0.000156945834069017,1,1456.37142857143
"1986","{0449219461,0449221504,0553279556} => {0449221512}",0.000156945834069017,1,1213.64285714286
"1987","{0449221504,0449221512,0553279556} => {0449219461}",0.000156945834069017,0.888888888888889,1294.55238095238
"1988","{0449219461,0449221504,0449221512} => {0553279556}",0.000156945834069017,1,1456.37142857143
"1989","{0449219364,0449221504,0553279556} => {0449221512}",0.000176564063327644,1,1213.64285714286
"1990","{0449221504,0449221512,0553279556} => {0449219364}",0.000176564063327644,1,1341.39473684211
"1991","{0449219364,0449221504,0449221512} => {0553279556}",0.000176564063327644,1,1456.37142857143
"1992","{0449219364,0449221504,0553279556} => {0553280368}",0.000156945834069017,0.888888888888889,1294.55238095238
"1993","{0449221504,0553279556,0553280368} => {0449219364}",0.000156945834069017,1,1341.39473684211
"1994","{0449219364,0449221504,0553280368} => {0553279556}",0.000156945834069017,1,1456.37142857143
"1995","{0449219364,0553279556,0553280368} => {0449221504}",0.000156945834069017,0.888888888888889,1812.37333333333
"1996","{0449221504,0449221512,0553279556} => {0553280368}",0.000156945834069017,0.888888888888889,1294.55238095238
"1997","{0449221504,0553279556,0553280368} => {0449221512}",0.000156945834069017,1,1213.64285714286
"1998","{0449221504,0449221512,0553280368} => {0553279556}",0.000156945834069017,0.888888888888889,1294.55238095238
"1999","{0449221512,0553279556,0553280368} => {0449221504}",0.000156945834069017,0.888888888888889,1812.37333333333
"2000","{0449219364,0449219461,0449221504} => {0449221512}",0.000156945834069017,1,1213.64285714286
"2001","{0449219461,0449221504,0449221512} => {0449219364}",0.000156945834069017,1,1341.39473684211
"2002","{0449219364,0449221504,0449221512} => {0449219461}",0.000156945834069017,0.888888888888889,1294.55238095238
"2003","{0449219364,0449221504,0449221512} => {0553280368}",0.000156945834069017,0.888888888888889,1294.55238095238
"2004","{0449219364,0449221504,0553280368} => {0449221512}",0.000156945834069017,1,1213.64285714286
"2005","{0449221504,0449221512,0553280368} => {0449219364}",0.000156945834069017,0.888888888888889,1192.35087719298
"2006","{0449219364,0449221512,0553280368} => {0449221504}",0.000156945834069017,0.888888888888889,1812.37333333333
"2007","{0451190521,0451190548,0451190564} => {0451190491}",0.000255036980362153,0.928571428571429,1753.03968253968
"2008","{0451190491,0451190521,0451190564} => {0451190548}",0.000255036980362153,1,2316.95454545455
"2009","{0451190491,0451190548,0451190564} => {0451190521}",0.000255036980362153,0.722222222222222,2045.21296296296
"2010","{0451190491,0451190521,0451190548} => {0451190564}",0.000255036980362153,1,2316.95454545455
"2011","{0451190521,0451190548,0451190564} => {0451190572}",0.000235418751103525,0.857142857142857,2184.55714285714
"2012","{0451190521,0451190564,0451190572} => {0451190548}",0.000235418751103525,1,2316.95454545455
"2013","{0451190548,0451190564,0451190572} => {0451190521}",0.000235418751103525,0.923076923076923,2614
"2014","{0451190521,0451190548,0451190572} => {0451190564}",0.000235418751103525,0.923076923076923,2138.72727272727
"2015","{0451190521,0451190548,0451190564} => {0451190556}",0.000255036980362153,0.928571428571429,2629.55952380952
"2016","{0451190521,0451190556,0451190564} => {0451190548}",0.000255036980362153,1,2316.95454545455
"2017","{0451190548,0451190556,0451190564} => {0451190521}",0.000255036980362153,0.928571428571429,2629.55952380952
"2018","{0451190521,0451190548,0451190556} => {0451190564}",0.000255036980362153,1,2316.95454545455
"2019","{0451190491,0451190521,0451190564} => {0451190572}",0.000235418751103525,0.923076923076923,2352.6
"2020","{0451190521,0451190564,0451190572} => {0451190491}",0.000235418751103525,1,1887.88888888889
"2021","{0451190491,0451190564,0451190572} => {0451190521}",0.000235418751103525,0.857142857142857,2427.28571428571
"2022","{0451190491,0451190521,0451190572} => {0451190564}",0.000235418751103525,0.923076923076923,2138.72727272727
"2023","{0451190491,0451190521,0451190564} => {0451190556}",0.000255036980362153,1,2831.83333333333
"2024","{0451190521,0451190556,0451190564} => {0451190491}",0.000255036980362153,1,1887.88888888889
"2025","{0451190491,0451190556,0451190564} => {0451190521}",0.000255036980362153,0.928571428571429,2629.55952380952
"2026","{0451190491,0451190521,0451190556} => {0451190564}",0.000255036980362153,1,2316.95454545455
"2027","{0451190521,0451190564,0451190572} => {0451190556}",0.000235418751103525,1,2831.83333333333
"2028","{0451190521,0451190556,0451190564} => {0451190572}",0.000235418751103525,0.923076923076923,2352.6
"2029","{0451190556,0451190564,0451190572} => {0451190521}",0.000235418751103525,0.923076923076923,2614
"2030","{0451190521,0451190556,0451190572} => {0451190564}",0.000235418751103525,1,2316.95454545455
"2031","{0451190491,0451190548,0451190564} => {0451190572}",0.000255036980362153,0.722222222222222,1840.69166666667
"2032","{0451190548,0451190564,0451190572} => {0451190491}",0.000255036980362153,1,1887.88888888889
"2033","{0451190491,0451190564,0451190572} => {0451190548}",0.000255036980362153,0.928571428571429,2151.45779220779
"2034","{0451190491,0451190548,0451190572} => {0451190564}",0.000255036980362153,0.928571428571429,2151.45779220779
"2035","{0451190491,0451190548,0451190564} => {0451190556}",0.00027465520962078,0.777777777777778,2202.53703703704
"2036","{0451190548,0451190556,0451190564} => {0451190491}",0.00027465520962078,1,1887.88888888889
"2037","{0451190491,0451190556,0451190564} => {0451190548}",0.00027465520962078,1,2316.95454545455
"2038","{0451190491,0451190548,0451190556} => {0451190564}",0.00027465520962078,1,2316.95454545455
"2039","{0451190548,0451190564,0451190572} => {0451190556}",0.000255036980362153,1,2831.83333333333
"2040","{0451190548,0451190556,0451190564} => {0451190572}",0.000255036980362153,0.928571428571429,2366.60357142857
"2041","{0451190556,0451190564,0451190572} => {0451190548}",0.000255036980362153,1,2316.95454545455
"2042","{0451190548,0451190556,0451190572} => {0451190564}",0.000255036980362153,0.928571428571429,2151.45779220779
"2043","{0451190491,0451190564,0451190572} => {0451190556}",0.000255036980362153,0.928571428571429,2629.55952380952
"2044","{0451190491,0451190556,0451190564} => {0451190572}",0.000255036980362153,0.928571428571429,2366.60357142857
"2045","{0451190556,0451190564,0451190572} => {0451190491}",0.000255036980362153,1,1887.88888888889
"2046","{0451190491,0451190556,0451190572} => {0451190564}",0.000255036980362153,1,2316.95454545455
"2047","{0451190491,0451190521,0451190548} => {0451190572}",0.000235418751103525,0.923076923076923,2352.6
"2048","{0451190521,0451190548,0451190572} => {0451190491}",0.000235418751103525,0.923076923076923,1742.66666666667
"2049","{0451190491,0451190521,0451190572} => {0451190548}",0.000235418751103525,0.923076923076923,2138.72727272727
"2050","{0451190491,0451190548,0451190572} => {0451190521}",0.000235418751103525,0.857142857142857,2427.28571428571
"2051","{0451190491,0451190521,0451190548} => {0451190556}",0.000255036980362153,1,2831.83333333333
"2052","{0451190521,0451190548,0451190556} => {0451190491}",0.000255036980362153,1,1887.88888888889
"2053","{0451190491,0451190521,0451190556} => {0451190548}",0.000255036980362153,1,2316.95454545455
"2054","{0451190491,0451190548,0451190556} => {0451190521}",0.000255036980362153,0.928571428571429,2629.55952380952
"2055","{0451190521,0451190548,0451190572} => {0451190556}",0.000235418751103525,0.923076923076923,2614
"2056","{0451190521,0451190548,0451190556} => {0451190572}",0.000235418751103525,0.923076923076923,2352.6
"2057","{0451190521,0451190556,0451190572} => {0451190548}",0.000235418751103525,1,2316.95454545455
"2058","{0451190548,0451190556,0451190572} => {0451190521}",0.000235418751103525,0.857142857142857,2427.28571428571
"2059","{0451190491,0451190521,0451190572} => {0451190556}",0.000235418751103525,0.923076923076923,2614
"2060","{0451190491,0451190521,0451190556} => {0451190572}",0.000235418751103525,0.923076923076923,2352.6
"2061","{0451190521,0451190556,0451190572} => {0451190491}",0.000235418751103525,1,1887.88888888889
"2062","{0451190491,0451190556,0451190572} => {0451190521}",0.000235418751103525,0.923076923076923,2614
"2063","{0373244487,0515131229,0515132020} => {051513287X}",0.000176564063327644,1,760.791044776119
"2064","{0373244487,0515132020,051513287X} => {0515131229}",0.000176564063327644,0.9,684.711940298508
"2065","{0373244487,0515131229,051513287X} => {0515132020}",0.000176564063327644,0.9,976.078723404255
"2066","{0451190491,0451190548,0451190572} => {0451190556}",0.000255036980362153,0.928571428571429,2629.55952380952
"2067","{0451190491,0451190548,0451190556} => {0451190572}",0.000255036980362153,0.928571428571429,2366.60357142857
"2068","{0451190548,0451190556,0451190572} => {0451190491}",0.000255036980362153,0.928571428571429,1753.03968253968
"2069","{0451190491,0451190556,0451190572} => {0451190548}",0.000255036980362153,1,2316.95454545455
"2070","{0064407691,0064408639,0064408647} => {0064407683}",0.000176564063327644,1,2682.78947368421
"2071","{0064407683,0064408639,0064408647} => {0064407691}",0.000176564063327644,0.9,2867.23125
"2072","{0064407683,0064407691,0064408639} => {0064408647}",0.000176564063327644,1,3640.92857142857
"2073","{0064407683,0064407691,0064408647} => {0064408639}",0.000176564063327644,1,3398.2
"2074","{0064407691,0064408639,0064408647} => {0064407675}",0.000176564063327644,1,1699.1
"2075","{0064407675,0064408639,0064408647} => {0064407691}",0.000176564063327644,1,3185.8125
"2076","{0064407675,0064407691,0064408639} => {0064408647}",0.000176564063327644,1,3640.92857142857
"2077","{0064407675,0064407691,0064408647} => {0064408639}",0.000176564063327644,0.818181818181818,2780.34545454545
"2078","{0064407691,0064408639,0064408647} => {0064407667}",0.000156945834069017,0.888888888888889,656.657004830918
"2079","{0064407667,0064408639,0064408647} => {0064407691}",0.000156945834069017,0.888888888888889,2831.83333333333
"2080","{0064407667,0064407691,0064408639} => {0064408647}",0.000156945834069017,1,3640.92857142857
"2081","{0064407667,0064407691,0064408647} => {0064408639}",0.000156945834069017,0.8,2718.56
"2082","{0064407683,0064408639,0064408647} => {0064407675}",0.000176564063327644,0.9,1529.19
"2083","{0064407675,0064408639,0064408647} => {0064407683}",0.000176564063327644,1,2682.78947368421
"2084","{0064407675,0064407683,0064408639} => {0064408647}",0.000176564063327644,1,3640.92857142857
"2085","{0064407675,0064407683,0064408647} => {0064408639}",0.000176564063327644,1,3398.2
"2086","{0064407683,0064408639,0064408647} => {0064407667}",0.000176564063327644,0.9,664.865217391304
"2087","{0064407667,0064408639,0064408647} => {0064407683}",0.000176564063327644,1,2682.78947368421
"2088","{0064407667,0064407683,0064408639} => {0064408647}",0.000176564063327644,0.9,3276.83571428571
"2089","{0064407667,0064407683,0064408647} => {0064408639}",0.000176564063327644,1,3398.2
"2090","{0064407675,0064408639,0064408647} => {0064407667}",0.000156945834069017,0.888888888888889,656.657004830918
"2091","{0064407667,0064408639,0064408647} => {0064407675}",0.000156945834069017,0.888888888888889,1510.31111111111
"2092","{0064407667,0064407675,0064408639} => {0064408647}",0.000156945834069017,1,3640.92857142857
"2093","{0064407667,0064407675,0064408647} => {0064408639}",0.000156945834069017,0.8,2718.56
"2094","{0064407683,0064407691,0064408639} => {0064407675}",0.000176564063327644,1,1699.1
"2095","{0064407675,0064407691,0064408639} => {0064407683}",0.000176564063327644,1,2682.78947368421
"2096","{0064407675,0064407683,0064408639} => {0064407691}",0.000176564063327644,1,3185.8125
"2097","{0064407675,0064407683,0064407691} => {0064408639}",0.000176564063327644,0.9,3058.38
"2098","{0064407683,0064407691,0064408639} => {0064407667}",0.000156945834069017,0.888888888888889,656.657004830918
"2099","{0064407667,0064407691,0064408639} => {0064407683}",0.000156945834069017,1,2682.78947368421
"2100","{0064407667,0064407683,0064408639} => {0064407691}",0.000156945834069017,0.8,2548.65
"2101","{0064407667,0064407683,0064407691} => {0064408639}",0.000156945834069017,1,3398.2
"2102","{0064407675,0064407691,0064408639} => {0064407667}",0.000156945834069017,0.888888888888889,656.657004830918
"2103","{0064407667,0064407691,0064408639} => {0064407675}",0.000156945834069017,1,1699.1
"2104","{0064407667,0064407675,0064408639} => {0064407691}",0.000156945834069017,1,3185.8125
"2105","{0064407667,0064407675,0064407691} => {0064408639}",0.000156945834069017,0.8,2718.56
"2106","{0064407675,0064407683,0064408639} => {0064407667}",0.000156945834069017,0.888888888888889,656.657004830918
"2107","{0064407667,0064407683,0064408639} => {0064407675}",0.000156945834069017,0.8,1359.28
"2108","{0064407667,0064407675,0064408639} => {0064407683}",0.000156945834069017,1,2682.78947368421
"2109","{0064407667,0064407675,0064407683} => {0064408639}",0.000156945834069017,0.8,2718.56
"2110","{0441002935,0441005748,0441304834} => {0441004520}",0.000156945834069017,0.888888888888889,2059.51515151515
"2111","{0441004520,0441005748,0441304834} => {0441002935}",0.000156945834069017,1,2316.95454545455
"2112","{0441002935,0441004520,0441005748} => {0441304834}",0.000156945834069017,0.727272727272727,1001.92628992629
"2113","{0441002935,0441004520,0441304834} => {0441005748}",0.000156945834069017,0.8,2146.23157894737
"2114","{0842329218,0842329250,0842329269} => {0842329242}",0.000215800521844898,0.846153846153846,1078.275
"2115","{0842329242,0842329250,0842329269} => {0842329218}",0.000215800521844898,0.785714285714286,770.196428571429
"2116","{0842329218,0842329242,0842329269} => {0842329250}",0.000215800521844898,0.785714285714286,1177.9474789916
"2117","{0842329218,0842329250,0842329269} => {0842329129}",0.000215800521844898,0.846153846153846,490.125
"2118","{0842329129,0842329250,0842329269} => {0842329218}",0.000215800521844898,0.916666666666667,898.5625
"2119","{0842329129,0842329218,0842329269} => {0842329250}",0.000215800521844898,1,1499.20588235294
"2120","{0842329242,0842329250,0842329269} => {0842329129}",0.000196182292586271,0.714285714285714,413.741883116883
"2121","{0842329129,0842329250,0842329269} => {0842329242}",0.000196182292586271,0.833333333333333,1061.9375
"2122","{0842329129,0842329242,0842329269} => {0842329250}",0.000196182292586271,0.833333333333333,1249.33823529412
"2123","{0842329129,0842329218,0842329269} => {0842329242}",0.000176564063327644,0.818181818181818,1042.62954545455
"2124","{0842329129,0842329242,0842329269} => {0842329218}",0.000176564063327644,0.75,735.1875
"2125","{0064407683,0064407691,0064408647} => {0064407675}",0.000176564063327644,1,1699.1
"2126","{0064407675,0064407691,0064408647} => {0064407683}",0.000176564063327644,0.818181818181818,2195.00956937799
"2127","{0064407675,0064407683,0064408647} => {0064407691}",0.000176564063327644,1,3185.8125
"2128","{0064407675,0064407683,0064407691} => {0064408647}",0.000176564063327644,0.9,3276.83571428571
"2129","{0064407683,0064407691,0064408647} => {0064407667}",0.000156945834069017,0.888888888888889,656.657004830918
"2130","{0064407667,0064407691,0064408647} => {0064407683}",0.000156945834069017,0.8,2146.23157894737
"2131","{0064407667,0064407683,0064408647} => {0064407691}",0.000156945834069017,0.888888888888889,2831.83333333333
"2132","{0064407667,0064407683,0064407691} => {0064408647}",0.000156945834069017,1,3640.92857142857
"2133","{0064407675,0064407691,0064408647} => {0064407667}",0.000196182292586271,0.909090909090909,671.581027667984
"2134","{0064407667,0064407691,0064408647} => {0064407675}",0.000196182292586271,1,1699.1
"2135","{0064407667,0064407675,0064408647} => {0064407691}",0.000196182292586271,1,3185.8125
"2136","{0064407667,0064407675,0064407691} => {0064408647}",0.000196182292586271,1,3640.92857142857
"2137","{0064407675,0064407683,0064408647} => {0064407667}",0.000156945834069017,0.888888888888889,656.657004830918
"2138","{0064407667,0064407683,0064408647} => {0064407675}",0.000156945834069017,0.888888888888889,1510.31111111111
"2139","{0064407667,0064407675,0064408647} => {0064407683}",0.000156945834069017,0.8,2146.23157894737
"2140","{0064407667,0064407675,0064407683} => {0064408647}",0.000156945834069017,0.8,2912.74285714286
"2141","{0064407675,0064407683,0064407691} => {0064407667}",0.000156945834069017,0.8,590.991304347826
"2142","{0064407667,0064407683,0064407691} => {0064407675}",0.000156945834069017,1,1699.1
"2143","{0064407667,0064407675,0064407691} => {0064407683}",0.000156945834069017,0.8,2146.23157894737
"2144","{0064407667,0064407675,0064407683} => {0064407691}",0.000156945834069017,0.8,2548.65
"2145","{0439064864,0439136350,0618002219} => {0439139597}",0.000156945834069017,0.888888888888889,476.940350877193
"2146","{0439136350,0439139597,0618002219} => {0439064864}",0.000156945834069017,1,599.682352941176
"2147","{0439064864,0439139597,0618002219} => {0439136350}",0.000156945834069017,1,585.896551724138
"2148","{0345339681,0345339711,0345339738} => {0345339703}",0.000235418751103525,0.857142857142857,514.013445378151
"2149","{0345339681,0345339703,0345339711} => {0345339738}",0.000235418751103525,0.923076923076923,1022.86956521739
"2150","{0345339681,0345339703,0345339738} => {0345339711}",0.000235418751103525,0.923076923076923,887.77358490566
"2151","{0449221482,0449221490,0553284789} => {0553279556}",0.000156945834069017,1,1456.37142857143
"2152","{0449221490,0553279556,0553284789} => {0449221482}",0.000156945834069017,1,1341.39473684211
"2153","{0449221482,0449221490,0553279556} => {0553284789}",0.000156945834069017,1,1415.91666666667
"2154","{0449221482,0449221490,0553284789} => {0449221512}",0.000156945834069017,1,1213.64285714286
"2155","{0449221490,0449221512,0553284789} => {0449221482}",0.000156945834069017,1,1341.39473684211
"2156","{0449221482,0449221490,0449221512} => {0553284789}",0.000156945834069017,0.888888888888889,1258.59259259259
"2157","{0449221490,0553279556,0553284789} => {0449221512}",0.000156945834069017,1,1213.64285714286
"2158","{0449221490,0449221512,0553284789} => {0553279556}",0.000156945834069017,1,1456.37142857143
"2159","{0449221490,0449221512,0553279556} => {0553284789}",0.000156945834069017,1,1415.91666666667
"2160","{0449221482,0449221490,0553279556} => {0449221512}",0.000156945834069017,1,1213.64285714286
"2161","{0449221482,0449221490,0449221512} => {0553279556}",0.000156945834069017,0.888888888888889,1294.55238095238
"2162","{0449221490,0449221512,0553279556} => {0449221482}",0.000156945834069017,1,1341.39473684211
"2163","{0449221482,0449221512,0553279556} => {0449221490}",0.000156945834069017,0.727272727272727,1158.47727272727
"2164","{0449221482,0449221490,0449221512} => {0553279912}",0.000156945834069017,0.888888888888889,719.195767195767
"2165","{0449221482,0449221490,0553279912} => {0449221512}",0.000156945834069017,1,1213.64285714286
"2166","{0449221490,0449221512,0553279912} => {0449221482}",0.000156945834069017,1,1341.39473684211
"2167","{0449221482,0449221512,0553279912} => {0449221490}",0.000156945834069017,1,1592.90625
"2168","{0842329218,0842329250,0842332251} => {0842329242}",0.000176564063327644,0.818181818181818,1042.62954545455
"2169","{0842329242,0842329250,0842332251} => {0842329218}",0.000176564063327644,0.9,882.225
"2170","{0842329218,0842329242,0842332251} => {0842329250}",0.000176564063327644,0.9,1349.28529411765
